generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,base_models,weights_json,candidate_type
2026-06-10T09:37:49.354068+00:00,456,val,phase5_weighted_blend_phase5_cnn_bilstm_sequence+phase5_lgbm_raw_0.00_1.00,0.5,default_0.5,0.9086231093092156,0.9024192534874953,0.9691528545119705,0.8022103658536586,0.877814845704754,3789,2624,0.9545839126740436,0.954429831873107,0.0748650229892879,3722,67,519,2105,phase5_cnn_bilstm_sequence+phase5_lgbm_raw,"{""phase5_cnn_bilstm_sequence"": 0.0, ""phase5_lgbm_raw"": 1.0}",weighted_blend
2026-06-10T09:37:49.366379+00:00,456,val,phase5_weighted_blend_phase5_cnn_bilstm_sequence+phase5_lgbm_raw_0.05_0.95,0.5,default_0.5,0.9098705753937315,0.9037836925824404,0.9701286764705882,0.8044969512195121,0.8795833333333334,3789,2624,0.9655319433984126,0.9634078427592118,0.07107489714206164,3724,65,513,2111,phase5_cnn_bilstm_sequence+phase5_lgbm_raw,"{""phase5_cnn_bilstm_sequence"": 0.05, ""phase5_lgbm_raw"": 0.95}",weighted_blend
2026-06-10T09:37:49.379916+00:00,456,val,phase5_weighted_blend_phase5_cnn_bilstm_sequence+phase5_lgbm_raw_0.10_0.90,0.5,default_0.5,0.9109621082176829,0.9049727920216054,0.9710876548875631,0.8064024390243902,0.8811159691859255,3789,2624,0.9695839086508442,0.9678662298296481,0.06757048028895124,3726,63,508,2116,phase5_cnn_bilstm_sequence+phase5_lgbm_raw,"{""phase5_cnn_bilstm_sequence"": 0.1, ""phase5_lgbm_raw"": 0.9}",weighted_blend
2026-06-10T09:37:49.392121+00:00,456,val,phase5_weighted_blend_phase5_cnn_bilstm_sequence+phase5_lgbm_raw_0.15_0.85,0.5,default_0.5,0.9118977077810697,0.9059555998523152,0.9728984841525035,0.8071646341463414,0.8823161841283066,3789,2624,0.9715765993022163,0.9702425848121666,0.06435177193815883,3730,59,506,2118,phase5_cnn_bilstm_sequence+phase5_lgbm_raw,"{""phase5_cnn_bilstm_sequence"": 0.15, ""phase5_lgbm_raw"": 0.85}",weighted_blend
2026-06-10T09:37:49.404201+00:00,456,val,phase5_weighted_blend_phase5_cnn_bilstm_sequence+phase5_lgbm_raw_0.20_0.80,0.5,default_0.5,0.9129892406050211,0.9071750064019849,0.972985347985348,0.8098323170731707,0.8839434276206323,3789,2624,0.9728799147403588,0.9718631258079533,0.06141877307765671,3730,59,499,2125,phase5_cnn_bilstm_sequence+phase5_lgbm_raw,"{""phase5_cnn_bilstm_sequence"": 0.2, ""phase5_lgbm_raw"": 0.8}",weighted_blend
2026-06-10T09:37:49.418430+00:00,456,val,phase5_weighted_blend_phase5_cnn_bilstm_sequence+phase5_lgbm_raw_0.25_0.75,0.5,default_0.5,0.9140807734289724,0.9083927564292763,0.9730716567777271,0.8125,0.8855659397715473,3789,2624,0.9739886079086444,0.9732674057169285,0.05877148306047877,3730,59,492,2132,phase5_cnn_bilstm_sequence+phase5_lgbm_raw,"{""phase5_cnn_bilstm_sequence"": 0.25, ""phase5_lgbm_raw"": 0.75}",weighted_blend
2026-06-10T09:37:49.430583+00:00,456,val,phase5_weighted_blend_phase5_cnn_bilstm_sequence+phase5_lgbm_raw_0.30_0.70,0.5,default_0.5,0.9147045064712304,0.9091328350795529,0.971830985915493,0.8151676829268293,0.8866321243523316,3789,2624,0.9747964663435232,0.9742690039646463,0.056409901412489014,3727,62,485,2139,phase5_cnn_bilstm_sequence+phase5_lgbm_raw,"{""phase5_cnn_bilstm_sequence"": 0.3, ""phase5_lgbm_raw"": 0.7}",weighted_blend
2026-06-10T09:37:49.444138+00:00,456,val,phase5_weighted_blend_phase5_cnn_bilstm_sequence+phase5_lgbm_raw_0.35_0.65,0.5,default_0.5,0.9176672384219554,0.912382422331306,0.9733514001806685,0.821265243902439,0.8908639933856966,3789,2624,0.9753065074445282,0.9748682172496893,0.054334030057911785,3730,59,469,2155,phase5_cnn_bilstm_sequence+phase5_lgbm_raw,"{""phase5_cnn_bilstm_sequence"": 0.35, ""phase5_lgbm_raw"": 0.65}",weighted_blend
2026-06-10T09:37:49.456425+00:00,456,val,phase5_weighted_blend_phase5_cnn_bilstm_sequence+phase5_lgbm_raw_0.40_0.60,0.5,default_0.5,0.920785903633245,0.9158646033849154,0.9727435210008937,0.8296493902439024,0.895516248457425,3789,2624,0.975651697951065,0.9752174226134362,0.05254386589820881,3728,61,447,2177,phase5_cnn_bilstm_sequence+phase5_lgbm_raw,"{""phase5_cnn_bilstm_sequence"": 0.4, ""phase5_lgbm_raw"": 0.6}",weighted_blend
2026-06-10T09:37:49.468748+00:00,456,val,phase5_weighted_blend_phase5_cnn_bilstm_sequence+phase5_lgbm_raw_0.45_0.55,0.5,default_0.5,0.9259317012318727,0.9215842500382725,0.9714787187362879,0.84375,0.9031205384458495,3789,2624,0.9759048577718556,0.9754397755829134,0.051039411928765,3724,65,410,2214,phase5_cnn_bilstm_sequence+phase5_lgbm_raw,"{""phase5_cnn_bilstm_sequence"": 0.45, ""phase5_lgbm_raw"": 0.55}",weighted_blend
