generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,probability_path
2026-06-10T09:17:43.129138+00:00,456,train,phase5_cnn_bilstm_sequence,0.5,default_0.5,0.9809511078434648,0.9802757414138622,0.9808896210873147,0.9723991507430998,0.9766259329123268,17677,12246,0.9965066146818751,0.9950264320355721,0.015683159521666885,17445,232,338,11908,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/seed_456/phase5_cnn_bilstm_sequence_train_prob.npy
2026-06-10T09:17:43.157863+00:00,456,val,phase5_cnn_bilstm_sequence,0.5,default_0.5,0.9370029627319507,0.9344776301792184,0.9387351778656127,0.9051067073170732,0.9216142801707412,3789,2624,0.9702485411879058,0.9677465148593876,0.053347199926012015,3634,155,249,2375,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/seed_456/phase5_cnn_bilstm_sequence_val_prob.npy
2026-06-10T09:17:43.194199+00:00,456,test,phase5_cnn_bilstm_sequence,0.5,default_0.5,0.938406362077031,0.9359250314761309,0.9410368025326474,0.90625,0.9233158609978644,3789,2624,0.9705166874263754,0.9689550185957315,0.05186215316281214,3640,149,246,2378,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/seed_456/phase5_cnn_bilstm_sequence_test_prob.npy
