generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,probability_path
2026-06-10T08:41:24.708212+00:00,456,train,phase5_xgb_raw,0.5,default_0.5,0.962704274304047,0.9608662059814972,0.9972301644031452,0.9113996406990038,0.95238501578633,17677,12246,0.9988343348414137,0.9983587534145484,0.02763734985514784,17646,31,1085,11161,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/seed_456/phase5_xgb_raw_train_prob.npy
2026-06-10T08:41:24.765535+00:00,456,val,phase5_xgb_raw,0.5,default_0.5,0.909714642133167,0.9036896096730194,0.9679633867276888,0.8060213414634146,0.8796007485963818,3789,2624,0.9536966966314555,0.953489167785008,0.0709549786171465,3719,70,509,2115,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/seed_456/phase5_xgb_raw_val_prob.npy
2026-06-10T08:41:24.789453+00:00,456,test,phase5_xgb_raw,0.5,default_0.5,0.9104943084359894,0.9045925535651563,0.96718322698268,0.8086890243902439,0.8808634288086343,3789,2624,0.9523419345312811,0.954046950576247,0.06997919950987544,3717,72,502,2122,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/seed_456/phase5_xgb_raw_test_prob.npy
