generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,target_precision_fake,target_met,candidate_name,candidate_type
2026-06-01T08:39:02.407136+00:00,42,val_calibration,logistic_stacking,0.01,threshold_sweep,0.4091971940763835,0.2903761061946903,0.4091971940763835,1.0,0.5807522123893806,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,0,1516,0,1050,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.419275+00:00,42,val_calibration,logistic_stacking,0.02,threshold_sweep,0.4091971940763835,0.2903761061946903,0.4091971940763835,1.0,0.5807522123893806,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,0,1516,0,1050,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.438506+00:00,42,val_calibration,logistic_stacking,0.03,threshold_sweep,0.4091971940763835,0.2903761061946903,0.4091971940763835,1.0,0.5807522123893806,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,0,1516,0,1050,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.451349+00:00,42,val_calibration,logistic_stacking,0.04,threshold_sweep,0.4091971940763835,0.2903761061946903,0.4091971940763835,1.0,0.5807522123893806,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,0,1516,0,1050,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.473087+00:00,42,val_calibration,logistic_stacking,0.05,threshold_sweep,0.4091971940763835,0.2903761061946903,0.4091971940763835,1.0,0.5807522123893806,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,0,1516,0,1050,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.513069+00:00,42,val_calibration,logistic_stacking,0.06,threshold_sweep,0.4091971940763835,0.2903761061946903,0.4091971940763835,1.0,0.5807522123893806,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,0,1516,0,1050,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.538207+00:00,42,val_calibration,logistic_stacking,0.07,threshold_sweep,0.4088074824629774,0.290179806362379,0.40896686159844053,0.9990476190476191,0.580359612724758,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,0,1516,1,1049,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.552307+00:00,42,val_calibration,logistic_stacking,0.08,threshold_sweep,0.4185502727981294,0.30841326786830403,0.41299212598425195,0.9990476190476191,0.5844011142061282,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,25,1491,1,1049,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.575971+00:00,42,val_calibration,logistic_stacking,0.09,threshold_sweep,0.455962587685113,0.3749086479902558,0.4290983606557377,0.9971428571428571,0.6,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,123,1393,3,1047,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.588444+00:00,42,val_calibration,logistic_stacking,0.1,threshold_sweep,0.5023382696804365,0.4492013729027035,0.45092952875054043,0.9933333333333333,0.6202795123401724,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,246,1270,7,1043,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.601700+00:00,42,val_calibration,logistic_stacking,0.11,threshold_sweep,0.5522213561964147,0.5210112989861959,0.4771994472593275,0.9866666666666667,0.6432784849425645,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,381,1135,14,1036,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.614507+00:00,42,val_calibration,logistic_stacking,0.12,threshold_sweep,0.5915822291504287,0.5733819669717691,0.5004887585532747,0.9752380952380952,0.661498708010336,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,494,1022,26,1024,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.656211+00:00,42,val_calibration,logistic_stacking,0.13,threshold_sweep,0.6399064692127825,0.6316574748714443,0.533157894736842,0.9647619047619047,0.6867796610169492,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,629,887,37,1013,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.689643+00:00,42,val_calibration,logistic_stacking,0.14,threshold_sweep,0.6718628215120811,0.668022089124763,0.5580357142857143,0.9523809523809523,0.7037297677691766,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,724,792,50,1000,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.714640+00:00,42,val_calibration,logistic_stacking,0.15,threshold_sweep,0.7014809041309431,0.6999380199984734,0.5835294117647059,0.9447619047619048,0.7214545454545455,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,808,708,58,992,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.732749+00:00,42,val_calibration,logistic_stacking,0.16,threshold_sweep,0.720576773187841,0.7200529212032498,0.6023355869698832,0.9333333333333333,0.732162868883078,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,869,647,70,980,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.745220+00:00,42,val_calibration,logistic_stacking,0.17,threshold_sweep,0.740062353858145,0.7399893384086033,0.6228351507376524,0.9247619047619048,0.7443464929091606,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,928,588,79,971,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.758732+00:00,42,val_calibration,logistic_stacking,0.18,threshold_sweep,0.7525331254871395,0.7525327872300777,0.637144745538665,0.9180952380952381,0.7522434646898166,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,967,549,86,964,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.768460+00:00,42,val_calibration,logistic_stacking,0.19,threshold_sweep,0.7607170693686672,0.7606401468193198,0.6482993197278911,0.9076190476190477,0.7563492063492063,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,999,517,97,953,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.776536+00:00,42,val_calibration,logistic_stacking,0.2,threshold_sweep,0.7727981293842556,0.77252447564676,0.6636299929922915,0.9019047619047619,0.7646346386758175,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1036,480,103,947,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.784666+00:00,42,val_calibration,logistic_stacking,0.21,threshold_sweep,0.784099766173032,0.7834176871909099,0.6807580174927114,0.8895238095238095,0.7712634186622626,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1078,438,116,934,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.792892+00:00,42,val_calibration,logistic_stacking,0.22,threshold_sweep,0.7938425565081839,0.7927180244432619,0.6963074604370761,0.88,0.777450567942785,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1113,403,126,924,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.800662+00:00,42,val_calibration,logistic_stacking,0.23,threshold_sweep,0.8008573655494934,0.799369139233863,0.7081081081081081,0.8733333333333333,0.7820895522388059,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1138,378,133,917,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.808615+00:00,42,val_calibration,logistic_stacking,0.24,threshold_sweep,0.8047544816835541,0.8028682689410406,0.71699604743083,0.8638095238095238,0.783585313174946,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1158,358,143,907,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.816273+00:00,42,val_calibration,logistic_stacking,0.25,threshold_sweep,0.8098207326578332,0.8075619879417347,0.7269789983844911,0.8571428571428571,0.7867132867132867,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1178,338,150,900,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.823982+00:00,42,val_calibration,logistic_stacking,0.26,threshold_sweep,0.8144972720187061,0.8118565482737055,0.7367986798679867,0.8504761904761905,0.7895667550839964,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1197,319,157,893,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.831731+00:00,42,val_calibration,logistic_stacking,0.27,threshold_sweep,0.8180046765393608,0.8150003079926644,0.7451640033641715,0.8438095238095238,0.7914247431889236,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1213,303,164,886,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.839408+00:00,42,val_calibration,logistic_stacking,0.28,threshold_sweep,0.8277474668745128,0.8244054844063514,0.7616179001721171,0.8428571428571429,0.8001808318264014,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1239,277,165,885,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.847447+00:00,42,val_calibration,logistic_stacking,0.29,threshold_sweep,0.833593141075604,0.8300792702453943,0.7715780296425457,0.8428571428571429,0.8056440600819299,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1254,262,165,885,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.855027+00:00,42,val_calibration,logistic_stacking,0.3,threshold_sweep,0.8363211223694466,0.8324506984796625,0.7797513321492007,0.8361904761904762,0.8069852941176471,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1268,248,172,878,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.862697+00:00,42,val_calibration,logistic_stacking,0.31,threshold_sweep,0.8378799688230709,0.8338423337685521,0.7840501792114696,0.8333333333333334,0.8079409048938134,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1275,241,175,875,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.870573+00:00,42,val_calibration,logistic_stacking,0.32,threshold_sweep,0.8413873733437256,0.8370848800875194,0.7925386715195633,0.8295238095238096,0.8106095858538855,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1288,228,179,871,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.878673+00:00,42,val_calibration,logistic_stacking,0.33,threshold_sweep,0.8437256430241621,0.8391887594073386,0.7990783410138249,0.8257142857142857,0.8121779859484778,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1298,218,183,867,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.886452+00:00,42,val_calibration,logistic_stacking,0.34,threshold_sweep,0.8441153546375681,0.839304110395446,0.8031716417910447,0.82,0.8114985862393967,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1305,211,189,861,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.894680+00:00,42,val_calibration,logistic_stacking,0.35,threshold_sweep,0.8460639127045986,0.8410667409297087,0.8086710650329878,0.8171428571428572,0.8128848886783515,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1313,203,192,858,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.902823+00:00,42,val_calibration,logistic_stacking,0.36,threshold_sweep,0.8472330475448169,0.8421149122762958,0.8121442125237192,0.8152380952380952,0.8136882129277566,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1318,198,194,856,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.910844+00:00,42,val_calibration,logistic_stacking,0.37,threshold_sweep,0.8495713172252534,0.8443032634072207,0.8180076628352491,0.8133333333333334,0.8156638013371538,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1326,190,196,854,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.918998+00:00,42,val_calibration,logistic_stacking,0.38,threshold_sweep,0.8503507404520655,0.844877355781583,0.8220502901353965,0.8095238095238095,0.8157389635316699,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1332,184,200,850,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.927092+00:00,42,val_calibration,logistic_stacking,0.39,threshold_sweep,0.8507404520654716,0.8450677292092807,0.8253658536585365,0.8057142857142857,0.815421686746988,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1337,179,204,846,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.936124+00:00,42,val_calibration,logistic_stacking,0.4,threshold_sweep,0.8511301636788776,0.8453034174869073,0.8280943025540275,0.8028571428571428,0.8152804642166345,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1341,175,207,843,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.944427+00:00,42,val_calibration,logistic_stacking,0.41,threshold_sweep,0.8522992985190959,0.8462989072602294,0.8325074331020813,0.8,0.8159300631374453,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1347,169,210,840,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.952546+00:00,42,val_calibration,logistic_stacking,0.42,threshold_sweep,0.8534684333593141,0.8472433325226978,0.8376753507014028,0.7961904761904762,0.81640625,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1354,162,214,836,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.960808+00:00,42,val_calibration,logistic_stacking,0.43,threshold_sweep,0.8550272798129385,0.8485668814060097,0.8438133874239351,0.7923809523809524,0.8172888015717092,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1362,154,218,832,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.968749+00:00,42,val_calibration,logistic_stacking,0.44,threshold_sweep,0.8561964146531567,0.8495068483353003,0.8492307692307692,0.7885714285714286,0.8177777777777778,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1369,147,222,828,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.976824+00:00,42,val_calibration,logistic_stacking,0.45,threshold_sweep,0.857365549493375,0.8505492952636293,0.8533057851239669,0.7866666666666666,0.8186323092170465,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1374,142,224,826,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.984841+00:00,42,val_calibration,logistic_stacking,0.46,threshold_sweep,0.8604832424006236,0.853453578775952,0.8626834381551363,0.7838095238095238,0.8213572854291418,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1385,131,227,823,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:02.992918+00:00,42,val_calibration,logistic_stacking,0.47,threshold_sweep,0.8600935307872175,0.8529117734737142,0.8640674394099052,0.780952380952381,0.8204102051025512,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1387,129,230,820,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.000920+00:00,42,val_calibration,logistic_stacking,0.48,threshold_sweep,0.8616523772408418,0.8543916130796749,0.8685047720042418,0.78,0.8218765679879578,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1392,124,231,819,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.009098+00:00,42,val_calibration,logistic_stacking,0.49,threshold_sweep,0.8616523772408418,0.8541764216690318,0.8716577540106952,0.7761904761904762,0.8211586901763224,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1396,120,235,815,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.016831+00:00,42,val_calibration,logistic_stacking,0.5,threshold_sweep,0.8624318004676539,0.8548896202274512,0.874328678839957,0.7752380952380953,0.8218071680969208,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1399,117,236,814,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.025678+00:00,42,val_calibration,logistic_stacking,0.51,threshold_sweep,0.8632112236944661,0.8555484897936272,0.8778378378378379,0.7733333333333333,0.8222784810126582,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1403,113,238,812,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.034066+00:00,42,val_calibration,logistic_stacking,0.52,threshold_sweep,0.8651597817614964,0.8574158726732652,0.883442265795207,0.7723809523809524,0.8241869918699187,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1409,107,239,811,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.041927+00:00,42,val_calibration,logistic_stacking,0.53,threshold_sweep,0.8655494933749026,0.8576907242811835,0.8860898138006572,0.7704761904761904,0.8242485990830362,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1412,104,241,809,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.049996+00:00,42,val_calibration,logistic_stacking,0.54,threshold_sweep,0.8651597817614964,0.8571391792223975,0.8876651982378855,0.7676190476190476,0.8232890704800817,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1414,102,244,806,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.057887+00:00,42,val_calibration,logistic_stacking,0.55,threshold_sweep,0.8655494933749026,0.8573555730615419,0.8912319644839067,0.7647619047619048,0.8231676063557151,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1418,98,247,803,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.065870+00:00,42,val_calibration,logistic_stacking,0.56,threshold_sweep,0.8671083398285269,0.8588971964274628,0.89520624303233,0.7647619047619048,0.8248587570621468,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1422,94,247,803,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.077819+00:00,42,val_calibration,logistic_stacking,0.57,threshold_sweep,0.8686671862821512,0.8603278477755703,0.9010123734533183,0.7628571428571429,0.8261990716864364,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1428,88,249,801,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.085911+00:00,42,val_calibration,logistic_stacking,0.58,threshold_sweep,0.8690568978955573,0.8606005692544396,0.9038461538461539,0.7609523809523809,0.8262668045501551,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1431,85,251,799,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.094110+00:00,42,val_calibration,logistic_stacking,0.59,threshold_sweep,0.8690568978955573,0.8604286136105801,0.9066059225512528,0.758095238095238,0.8257261410788381,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1434,82,254,796,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.102052+00:00,42,val_calibration,logistic_stacking,0.6,threshold_sweep,0.8686671862821512,0.8599262165960014,0.9074285714285715,0.7561904761904762,0.824935064935065,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1435,81,256,794,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.110174+00:00,42,val_calibration,logistic_stacking,0.61,threshold_sweep,0.8682774746687452,0.8593639736405148,0.9091954022988505,0.7533333333333333,0.8239583333333333,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1437,79,259,791,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.118309+00:00,42,val_calibration,logistic_stacking,0.62,threshold_sweep,0.8682774746687452,0.8593049309168115,0.9101382488479263,0.7523809523809524,0.8237747653806048,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1438,78,260,790,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.126508+00:00,42,val_calibration,logistic_stacking,0.63,threshold_sweep,0.8702260327357755,0.8612397930673973,0.9154113557358053,0.7523809523809524,0.8259278619968635,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1443,73,260,790,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.134471+00:00,42,val_calibration,logistic_stacking,0.64,threshold_sweep,0.8710054559625877,0.8617777963662532,0.9214536928487691,0.7485714285714286,0.8260641093011035,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1449,67,264,786,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.142630+00:00,42,val_calibration,logistic_stacking,0.65,threshold_sweep,0.8713951675759938,0.8621059145388223,0.9235294117647059,0.7476190476190476,0.8263157894736842,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1451,65,265,785,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.150757+00:00,42,val_calibration,logistic_stacking,0.66,threshold_sweep,0.872954014029618,0.863599038085877,0.9289099526066351,0.7466666666666667,0.8278775079197466,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1456,60,266,784,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.158902+00:00,42,val_calibration,logistic_stacking,0.67,threshold_sweep,0.872954014029618,0.8635391381515413,0.9299287410926366,0.7457142857142857,0.8276955602536998,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1457,59,267,783,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.166821+00:00,42,val_calibration,logistic_stacking,0.68,threshold_sweep,0.872954014029618,0.8634186451127506,0.931980906921241,0.7438095238095238,0.8273305084745762,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1459,57,269,781,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.174758+00:00,42,val_calibration,logistic_stacking,0.69,threshold_sweep,0.8737334372564303,0.8640752064088939,0.9362980769230769,0.741904761904762,0.8278427205100957,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1463,53,271,779,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.182055+00:00,42,val_calibration,logistic_stacking,0.7,threshold_sweep,0.8710054559625877,0.8609197011564835,0.9357575757575758,0.7352380952380952,0.8234666666666667,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1463,53,278,772,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.189752+00:00,42,val_calibration,logistic_stacking,0.71,threshold_sweep,0.8702260327357755,0.8596950122878807,0.940959409594096,0.7285714285714285,0.821256038647343,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1468,48,285,765,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.197656+00:00,42,val_calibration,logistic_stacking,0.72,threshold_sweep,0.8678877630553391,0.8569011989961892,0.9416149068322981,0.7219047619047619,0.8172506738544474,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1469,47,292,758,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.205623+00:00,42,val_calibration,logistic_stacking,0.73,threshold_sweep,0.8674980514419329,0.8562425191536032,0.9448621553884712,0.7180952380952381,0.816017316017316,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1472,44,296,754,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.213504+00:00,42,val_calibration,logistic_stacking,0.74,threshold_sweep,0.8663289166017147,0.8548708346834001,0.9446540880503145,0.7152380952380952,0.8140921409214092,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1472,44,299,751,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.221422+00:00,42,val_calibration,logistic_stacking,0.75,threshold_sweep,0.8655494933749026,0.8536034080654307,0.9501915708812261,0.7085714285714285,0.8117839607201309,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1477,39,306,744,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.229617+00:00,42,val_calibration,logistic_stacking,0.76,threshold_sweep,0.8647700701480904,0.8525393595976307,0.9523809523809523,0.7047619047619048,0.8100711548987412,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1479,37,310,740,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.237691+00:00,42,val_calibration,logistic_stacking,0.77,threshold_sweep,0.8651597817614964,0.85292829460061,0.9536082474226805,0.7047619047619048,0.8105147864184009,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1480,36,310,740,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.245781+00:00,42,val_calibration,logistic_stacking,0.78,threshold_sweep,0.8624318004676539,0.8496936867392468,0.953185955786736,0.6980952380952381,0.805937328202309,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1480,36,317,733,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.253852+00:00,42,val_calibration,logistic_stacking,0.79,threshold_sweep,0.8604832424006236,0.8472984653847176,0.9540682414698163,0.6923809523809524,0.8024282560706402,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1481,35,323,727,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.262006+00:00,42,val_calibration,logistic_stacking,0.8,threshold_sweep,0.8600935307872175,0.8466015068519384,0.9576158940397351,0.6885714285714286,0.8011080332409972,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1484,32,327,723,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.271962+00:00,42,val_calibration,logistic_stacking,0.81,threshold_sweep,0.8608729540140296,0.8473786304891866,0.9601593625498008,0.6885714285714286,0.8019966722129783,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1486,30,327,723,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.280769+00:00,42,val_calibration,logistic_stacking,0.82,threshold_sweep,0.8589243959469992,0.8448840519593639,0.9623655913978495,0.6819047619047619,0.798216276477146,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1488,28,334,716,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.289139+00:00,42,val_calibration,logistic_stacking,0.83,threshold_sweep,0.857365549493375,0.8430077329669117,0.9621621621621622,0.6780952380952381,0.7955307262569833,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1488,28,338,712,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.297262+00:00,42,val_calibration,logistic_stacking,0.84,threshold_sweep,0.8569758378799688,0.8423736629399294,0.964625850340136,0.6752380952380952,0.7943977591036414,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1490,26,341,709,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.305295+00:00,42,val_calibration,logistic_stacking,0.85,threshold_sweep,0.8542478565861262,0.8389005910937752,0.9668508287292817,0.6666666666666666,0.7891770011273957,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1492,24,350,700,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.313760+00:00,42,val_calibration,logistic_stacking,0.86,threshold_sweep,0.8507404520654716,0.8345365395711155,0.967741935483871,0.6571428571428571,0.7827566647759501,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1493,23,360,690,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.321927+00:00,42,val_calibration,logistic_stacking,0.87,threshold_sweep,0.8464536243180046,0.8292730539569317,0.9672364672364673,0.6466666666666666,0.7751141552511416,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1493,23,371,679,0.975,False,logistic_stacking,sklearn_stacker
2026-06-01T08:39:03.329835+00:00,42,val_calibration,logistic_stacking,0.88,threshold_sweep,0.8452844894777864,0.8278308435866482,0.9670958512160229,0.6438095238095238,0.773013150371641,1516,1050,0.9161188591531599,0.9098283886426788,0.10285913653386496,1493,23,374,676,0.975,False,logistic_stacking,sklearn_stacker
