generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,probability_path
2026-06-09T19:33:31.199119+00:00,42,train,phase5_stacking_calibrated,0.5,default_0.5,0.9999665808909535,0.999965442932855,0.9999183473503716,1.0,0.999959172008329,17677,12246,1.0,1.0,4.4304810560410995e-05,17676,1,0,12246,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/phase5_stacking_calibrated_train_prob.npy
2026-06-09T19:33:31.239101+00:00,42,val,phase5_stacking_calibrated,0.5,default_0.5,0.91330110712615,0.9075691307792171,0.9717153284671532,0.8117378048780488,0.8845514950166113,3789,2624,0.9724195098616663,0.9706994133106893,0.07792228294919346,3727,62,494,2130,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/phase5_stacking_calibrated_val_prob.npy
2026-06-09T19:33:31.292596+00:00,42,test,phase5_stacking_calibrated,0.5,default_0.5,0.9159519725557461,0.9104912064119717,0.9727891156462585,0.817454268292683,0.8883826879271071,3789,2624,0.9731240223625514,0.971522871188882,0.07471708905656851,3729,60,479,2145,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/phase5_stacking_calibrated_test_prob.npy
