generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,probability_path
2026-06-10T09:09:08.575245+00:00,42,train,phase5_cnn_bilstm_sequence,0.5,default_0.5,0.9708585369114059,0.9697480671258305,0.976138647019424,0.9520659807284011,0.963952046300124,17677,12246,0.9906997558147583,0.98900912449471,0.024976885706993048,17392,285,587,11659,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/phase5_cnn_bilstm_sequence_train_prob.npy
2026-06-10T09:09:09.299216+00:00,42,val,phase5_cnn_bilstm_sequence,0.5,default_0.5,0.9365351629502573,0.9338589027463031,0.943577430972389,0.8986280487804879,0.9205543626781183,3789,2624,0.9722154330732737,0.9698360962735849,0.05180935466191276,3648,141,266,2358,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/phase5_cnn_bilstm_sequence_val_prob.npy
2026-06-10T09:09:09.610723+00:00,42,test,phase5_cnn_bilstm_sequence,0.5,default_0.5,0.9370029627319507,0.9342902997710301,0.9465004022526147,0.8967225609756098,0.9209393346379647,3789,2624,0.9725819968265004,0.9701855534781033,0.05113368057379208,3656,133,271,2353,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/phase5_cnn_bilstm_sequence_test_prob.npy
