generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,candidate_type,probability_path
2026-06-01T08:38:56.692543+00:00,42,val,logistic_sigmoid_cv,0.5,default_0.5,0.8682363948230157,0.8599264993353664,0.899416255051639,0.7633384146341463,0.8258091115233972,3789,2624,0.916306288582482,0.9084715221216605,0.10047250135045468,3565,224,621,2003,calibrated_stacker,not_saved_candidate_probability
2026-06-01T08:38:56.707185+00:00,42,test,logistic_sigmoid_cv,0.5,default_0.5,0.8683923280835802,0.860215994600135,0.8976764968722073,0.765625,0.8264088852324146,3789,2624,0.913218885380659,0.901683123595059,0.10231735324259489,3560,229,615,2009,calibrated_stacker,not_saved_candidate_probability
2026-06-01T08:38:56.723357+00:00,42,train,blend_dl00_xgb00_lgbm10,0.5,default_0.5,0.9309227016007753,0.9269669722913851,0.975077009241109,0.8530132288094071,0.9099699464262381,17677,12246,0.9879974292536373,0.9836214992281503,0.05626262087503007,17410,267,1800,10446,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.749795+00:00,42,val,blend_dl00_xgb00_lgbm10,0.5,default_0.5,0.8719787930765632,0.8628324030859233,0.9226441631504922,0.75,0.8274122346016397,3789,2624,0.9157791991741178,0.908802782576046,0.10192823517277366,3624,165,656,1968,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.762187+00:00,42,test,blend_dl00_xgb00_lgbm10,0.5,default_0.5,0.8693279276469671,0.8601004947159835,0.9169000933706816,0.7484756097560976,0.824171212757029,3789,2624,0.9140879970260511,0.9028856506407946,0.10333099196663414,3611,178,660,1964,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.779073+00:00,42,train,blend_dl00_xgb01_lgbm09,0.5,default_0.5,0.9275473715870735,0.9233287274594741,0.9727903921936574,0.8466438020578148,0.9053440447083478,17677,12246,0.9866115121427272,0.9818706940507046,0.05851633472556981,17387,290,1878,10368,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.807705+00:00,42,val,blend_dl00_xgb01_lgbm09,0.5,default_0.5,0.8727584593793857,0.8637030215011867,0.9232209737827716,0.7515243902439024,0.8285714285714286,3789,2624,0.9159182510025813,0.908790118713313,0.10215247137399261,3625,164,652,1972,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.821726+00:00,42,test,blend_dl00_xgb01_lgbm09,0.5,default_0.5,0.869639794168096,0.8603864381045713,0.9181478016838166,0.7480945121951219,0.8244435111297774,3789,2624,0.9137955104313513,0.9028009571700766,0.10373054336495285,3614,175,661,1963,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.840137+00:00,42,train,blend_dl00_xgb02_lgbm08,0.5,default_0.5,0.9241720415733716,0.9196563567268621,0.9713691769819522,0.8394577821329414,0.900608874676946,17677,12246,0.9849927202314648,0.9798617633907316,0.0608691682672341,17374,303,1966,10280,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.868920+00:00,42,val,blend_dl00_xgb02_lgbm08,0.5,default_0.5,0.8727584593793857,0.8636088404480775,0.924812030075188,0.75,0.8282828282828283,3789,2624,0.9159119144635626,0.9086605213704373,0.10243626282340686,3629,160,656,1968,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.883268+00:00,42,test,blend_dl00_xgb02_lgbm08,0.5,default_0.5,0.8690160611258382,0.8596942868394568,0.9176029962546817,0.7469512195121951,0.8235294117647058,3789,2624,0.9133762930562797,0.9026205303762174,0.10418936736446917,3613,176,664,1960,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.901044+00:00,42,train,blend_dl00_xgb03_lgbm07,0.5,default_0.5,0.920930387995856,0.9161211697091831,0.9699391171993912,0.8325983994773803,0.8960365585728096,17677,12246,0.9831081186268882,0.977569172332183,0.06332112884303488,17361,316,2050,10196,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.930362+00:00,42,val,blend_dl00_xgb03_lgbm07,0.5,default_0.5,0.8726025261188212,0.8635006983205838,0.923581809657759,0.7507621951219512,0.8282531006937145,3789,2624,0.915817168118237,0.908497258550075,0.1027796119354885,3626,163,654,1970,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.946744+00:00,42,test,blend_dl00_xgb03_lgbm07,0.5,default_0.5,0.8685482613441448,0.8591080928917901,0.918271488961954,0.745045731707317,0.8226383336839891,3789,2624,0.9128526736573779,0.9022385480439572,0.10470746772751362,3615,174,669,1955,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.964841+00:00,42,train,blend_dl00_xgb04_lgbm06,0.5,default_0.5,0.9175884770912007,0.9124894742047751,0.9677635354888081,0.8261473134084599,0.8913656387665199,17677,12246,0.9809145771476182,0.9749556312341761,0.065872209597038,17340,337,2129,10117,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:56.996504+00:00,42,val,blend_dl00_xgb04_lgbm06,0.5,default_0.5,0.870575393731483,0.8612206742474855,0.922316384180791,0.7465701219512195,0.8251895534962089,3789,2624,0.9155906619933183,0.9082103965781033,0.10318251606237816,3624,165,665,1959,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.013731+00:00,42,test,blend_dl00_xgb04_lgbm06,0.5,default_0.5,0.866365195696242,0.8566937201893468,0.916156382477626,0.741234756097561,0.8194649252159258,3789,2624,0.9122327992133841,0.9017607577690879,0.10528484065771372,3611,178,679,1945,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.030537+00:00,42,train,blend_dl00_xgb05_lgbm05,0.5,default_0.5,0.9140460515322661,0.9086367215905247,0.9652751058099269,0.8194512493875551,0.8864057945411182,17677,12246,0.9783729222341742,0.9719935337365255,0.0685224178880717,17316,361,2211,10035,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.059037+00:00,42,val,blend_dl00_xgb05_lgbm05,0.5,default_0.5,0.869951660689225,0.8605276251392522,0.9217719132893497,0.7454268292682927,0.8242730720606827,3789,2624,0.9152264618697256,0.9077942037380226,0.10364497833787081,3623,166,668,1956,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.073144+00:00,42,test,blend_dl00_xgb05_lgbm05,0.5,default_0.5,0.8655855293934196,0.8558200139130405,0.9155660377358491,0.7397103658536586,0.8182967959527825,3789,2624,0.9115005769267905,0.9011663722431864,0.10592149026501216,3610,179,683,1941,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.091326+00:00,42,train,blend_dl00_xgb06_lgbm04,0.5,default_0.5,0.9094676335928884,0.903651338717699,0.9618401937046005,0.810958680385432,0.8799787337734261,17677,12246,0.9754290638856173,0.9686487656384128,0.07127174621909926,17283,394,2315,9931,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.117974+00:00,42,val,blend_dl00_xgb06_lgbm04,0.5,default_0.5,0.8687041946047092,0.8590915192485864,0.9214758751182592,0.7423780487804879,0.8222878851836218,3789,2624,0.9147642968413057,0.9073021787989544,0.10416699521824355,3623,166,676,1948,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.130895+00:00,42,test,blend_dl00_xgb06_lgbm04,0.5,default_0.5,0.8640261967877748,0.854121976521931,0.9135977337110481,0.7374237804878049,0.8161113454238718,3789,2624,0.9107020221404708,0.9005031499648731,0.10661741255835254,3606,183,689,1935,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.144596+00:00,42,train,blend_dl00_xgb07_lgbm03,0.5,default_0.5,0.9060254653610935,0.8998737800134806,0.9597465886939571,0.804099297729871,0.8750555407446903,17677,12246,0.9720171577234029,0.9648796920448303,0.0741202004962472,17264,413,2399,9847,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.173671+00:00,42,val,blend_dl00_xgb07_lgbm03,0.5,default_0.5,0.8679245283018868,0.858142860907291,0.9220902612826604,0.7397103658536586,0.820892366250793,3789,2624,0.9141463334170159,0.9066248975578016,0.10474856989480781,3625,164,683,1941,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.187577+00:00,42,test,blend_dl00_xgb07_lgbm03,0.5,default_0.5,0.86246686418213,0.8523975296641961,0.9120151371807,0.7347560975609756,0.8138455044322499,3789,2624,0.9097225239621755,0.8996107629743922,0.10737261024053474,3603,186,696,1928,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.202746+00:00,42,train,blend_dl00_xgb08_lgbm02,0.5,default_0.5,0.9023159442569261,0.8958236200278888,0.9566963848339375,0.7974032337089662,0.8698169509642364,17677,12246,0.9680784919133072,0.9606544332940973,0.077067776637218,17235,442,2481,9765,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.232769+00:00,42,val,blend_dl00_xgb08_lgbm02,0.5,default_0.5,0.8657414626539841,0.8557727276633489,0.9191631003328579,0.7366615853658537,0.8178548762428601,3789,2624,0.9133908771540209,0.9058765925544474,0.10538970003126517,3619,170,691,1933,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.252721+00:00,42,test,blend_dl00_xgb08_lgbm02,0.5,default_0.5,0.8605956650553563,0.8503631547957105,0.9095643939393939,0.7320884146341463,0.8112331081081081,3789,2624,0.9086529564078302,0.8986466011308962,0.10818708173611251,3598,191,703,1921,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.270122+00:00,42,train,blend_dl00_xgb09_lgbm01,0.5,default_0.5,0.8982722320622932,0.8914394998191246,0.952409046214356,0.7909521476400457,0.8642041399000714,17677,12246,0.9635587085220259,0.955951899145403,0.08011447899353971,17193,484,2560,9686,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.300841+00:00,42,val,blend_dl00_xgb09_lgbm01,0.5,default_0.5,0.8648058630905973,0.8546907310726967,0.9189318073438245,0.734375,0.8163524676975217,3789,2624,0.9124932007930531,0.9049288375609243,0.10609038772155124,3619,170,697,1927,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.316711+00:00,42,test,blend_dl00_xgb09_lgbm01,0.5,default_0.5,0.859192265710276,0.8488963906000824,0.9068557919621749,0.7309451219512195,0.8094534711964549,3789,2624,0.9073865538239707,0.897439768405925,0.10906082928762154,3592,197,706,1918,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.334982+00:00,42,train,blend_dl00_xgb10_lgbm00,0.5,default_0.5,0.8944958727400327,0.8872940997529322,0.9493720953228518,0.7840111056671566,0.8588040610045172,17677,12246,0.9583847913607444,0.9507328518670032,0.08326030163042218,17165,512,2645,9601,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.364901+00:00,42,val,blend_dl00_xgb10_lgbm00,0.5,default_0.5,0.8644939965694682,0.8543555309136949,0.9184549356223176,0.7339939024390244,0.8159288286380004,3789,2624,0.9114651727722741,0.9038762567016758,0.10685063059460034,3618,171,698,1926,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.380385+00:00,42,test,blend_dl00_xgb10_lgbm00,0.5,default_0.5,0.8579447996257602,0.847504358095617,0.9057318806252961,0.7286585365853658,0.8076029567053854,3789,2624,0.9059604302248486,0.8961178715442786,0.10999384934142811,3590,199,712,1912,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.397657+00:00,42,train,blend_dl01_xgb00_lgbm09,0.5,default_0.5,0.9309895398188685,0.9270400374837431,0.9750816612225852,0.8531765474440633,0.9100648926440486,17677,12246,0.9875053760859887,0.9830034396778151,0.06347085776705273,17410,267,1798,10448,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.427006+00:00,42,val,blend_dl01_xgb00_lgbm09,0.5,default_0.5,0.8722906595976921,0.8632607115758084,0.9215319943951424,0.7519054878048781,0.8281217208814271,3789,2624,0.9163768957315463,0.9087032471012257,0.10355761538492864,3621,168,651,1973,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.442037+00:00,42,test,blend_dl01_xgb00_lgbm09,0.5,default_0.5,0.8697957274286605,0.8606371467417111,0.917016317016317,0.7496189024390244,0.8249108827846509,3789,2624,0.9144994697423221,0.9024515965350589,0.10494924331779457,3611,178,657,1967,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.459281+00:00,42,train,blend_dl01_xgb01_lgbm08,0.5,default_0.5,0.9272800187147011,0.9230458076346013,0.9724150872583974,0.8463171647885024,0.904994760740482,17677,12246,0.9858841473760677,0.9809692695820967,0.06594281014531686,17383,294,1882,10364,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.488634+00:00,42,val,blend_dl01_xgb01_lgbm08,0.5,default_0.5,0.8716669265554343,0.8626164395460549,0.920205319645357,0.7515243902439024,0.8273547304384309,3789,2624,0.9164448878010157,0.9087277115995416,0.1038818013207309,3618,171,652,1972,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.504558+00:00,42,test,blend_dl01_xgb01_lgbm08,0.5,default_0.5,0.8693279276469671,0.8601244688258448,0.9165111940298507,0.7488567073170732,0.824244966442953,3789,2624,0.9141483450167043,0.9022378837067455,0.10545147510180546,3610,179,659,1965,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.522363+00:00,42,train,blend_dl01_xgb02_lgbm07,0.5,default_0.5,0.9231026300838819,0.9184958533899741,0.970746946890088,0.8373346398824106,0.8991187689070104,17677,12246,0.9839696990300045,0.9786131338182553,0.06851389069819572,17368,309,1992,10254,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.552437+00:00,42,val,blend_dl01_xgb02_lgbm07,0.5,default_0.5,0.8716669265554343,0.862545639406143,0.9213851193261582,0.7503810975609756,0.8271371560596513,3789,2624,0.9164039517473561,0.90862445900179,0.10426554554095999,3621,168,655,1969,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.567548+00:00,42,test,blend_dl01_xgb02_lgbm07,0.5,default_0.5,0.8691719943864026,0.8598008656350493,0.9188174565931487,0.7461890243902439,0.8235541535226077,3789,2624,0.9136773289496554,0.9019812898091347,0.10601298335218301,3616,173,666,1958,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.580102+00:00,42,train,blend_dl01_xgb03_lgbm06,0.5,default_0.5,0.9192928516525749,0.9143242258819417,0.9694394040683794,0.8289237301976156,0.8936919487608399,17677,12246,0.9817080496056633,0.9758875343957336,0.07118408971633565,17357,320,2095,10151,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.600388+00:00,42,val,blend_dl01_xgb03_lgbm06,0.5,default_0.5,0.8708872602526119,0.8616030881017257,0.9219924812030075,0.7477134146341463,0.8257575757575758,3789,2624,0.9162618825193596,0.9084323422757229,0.10470884414161415,3623,166,662,1962,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.610491+00:00,42,test,blend_dl01_xgb03_lgbm06,0.5,default_0.5,0.8682363948230157,0.8587982496562774,0.9174096668230878,0.745045731707317,0.8222923238696109,3789,2624,0.9130593655253654,0.9015403844510093,0.10663376365969159,3613,176,669,1955,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.622158+00:00,42,train,blend_dl01_xgb04_lgbm05,0.5,default_0.5,0.9150820439127093,0.9097301068572905,0.9669906649985565,0.8205128205128205,0.887750143570261,17677,12246,0.9790448342404553,0.9727520157523906,0.07395341772266398,17334,343,2198,10048,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.642472+00:00,42,val,blend_dl01_xgb04_lgbm05,0.5,default_0.5,0.8697957274286605,0.8604209770405188,0.92054536906441,0.7461890243902439,0.8242475268364555,3789,2624,0.9159260962413662,0.9080413845658624,0.10521170154340262,3620,169,666,1958,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.652423+00:00,42,test,blend_dl01_xgb04_lgbm05,0.5,default_0.5,0.8669889287385,0.8574120879228293,0.9163140573577809,0.7427591463414634,0.8204588507682593,3789,2624,0.9123599323136937,0.9009563664049263,0.1073138215099552,3611,178,675,1949,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.663856+00:00,42,train,blend_dl01_xgb05_lgbm04,0.5,default_0.5,0.9111051699361695,0.9053791870545259,0.9646180690189996,0.8125918667319941,0.8821026504742487,17677,12246,0.9759151070531616,0.9691508365296835,0.07682186684904412,17312,365,2295,9951,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.689887+00:00,42,val,blend_dl01_xgb05_lgbm04,0.5,default_0.5,0.8697957274286605,0.8603482469188091,0.9217350306459218,0.745045731707317,0.8240252897787145,3789,2624,0.9154291305383362,0.9074832279474001,0.10577411419347249,3623,166,669,1955,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.699922+00:00,42,test,blend_dl01_xgb05_lgbm04,0.5,default_0.5,0.8655855293934196,0.8558450993645509,0.9151743638077285,0.7400914634146342,0.8183733670459334,3789,2624,0.911539501380762,0.9002825770388269,0.10805315212306853,3609,180,682,1942,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.711361+00:00,42,train,blend_dl01_xgb06_lgbm03,0.5,default_0.5,0.9069277813053503,0.900857893001052,0.9604789253382654,0.8057324840764332,0.8763266574892313,17677,12246,0.9722481870241076,0.965041151247174,0.07978943751419153,17271,406,2379,9867,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:57.731839+00:00,42,val,blend_dl01_xgb06_lgbm03,0.5,default_0.5,0.8674567285201934,0.8577278317408881,0.9199810606060606,0.7404725609756098,0.8205236486486487,3789,2624,0.9148242425120213,0.906856583957488,0.10639608243566244,3620,169,681,1943,weighted_blend,not_saved_candidate_probability
