generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,target_precision_fake,target_met,candidate_name
2026-06-09T19:36:00.744515+00:00,42,val,phase5_lgbm_raw,0.97,threshold_sweep,0.891470450647123,0.8820203157383005,0.9883485309017224,0.7435213414634146,0.8486298390604611,3789,2624,0.9555872985986391,0.9549388286265819,0.07503027688512139,3766,23,673,1951,0.975,True,phase5_lgbm_raw
2026-06-09T19:36:00.754085+00:00,42,val,phase5_lgbm_raw,0.98,threshold_sweep,0.8858568532668019,0.8753361766314883,0.9911734164070612,0.727515243902439,0.8391208791208791,3789,2624,0.9555872985986391,0.9549388286265819,0.07503027688512139,3772,17,715,1909,0.975,True,phase5_lgbm_raw
2026-06-09T19:36:00.763775+00:00,42,val,phase5_lgbm_raw,0.99,threshold_sweep,0.8763449243723687,0.8637756511762806,0.9972840847365562,0.6996951219512195,0.8223964165733483,3789,2624,0.9555872985986391,0.9549388286265819,0.07503027688512139,3784,5,788,1836,0.975,True,phase5_lgbm_raw
2026-06-09T19:36:00.823858+00:00,42,val,phase5_xgb_raw,0.01,threshold_sweep,0.41306720723530327,0.2977221305578462,0.4107701941139637,1.0,0.5823346648912561,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,25,3764,0,2624,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.833715+00:00,42,val,phase5_xgb_raw,0.02,threshold_sweep,0.4500233899890847,0.3645494064911132,0.4264777723497802,0.9980945121951219,0.5976041072447233,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,267,3522,5,2619,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.843277+00:00,42,val,phase5_xgb_raw,0.03,threshold_sweep,0.509122095743022,0.4587158334566686,0.45440306300034805,0.995045731707317,0.6238948626045401,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,654,3135,13,2611,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.852729+00:00,42,val,phase5_xgb_raw,0.04,threshold_sweep,0.5643224699828473,0.5358249471628775,0.48419486798066197,0.9923780487804879,0.6508372906773306,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,1015,2774,20,2604,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.862539+00:00,42,val,phase5_xgb_raw,0.05,threshold_sweep,0.6224855761733978,0.6091633689084173,0.5204102151618741,0.9862804878048781,0.681321574305647,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,1404,2385,36,2588,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.872182+00:00,42,val,phase5_xgb_raw,0.06,threshold_sweep,0.6681740215187899,0.6621404372932147,0.5533792509685751,0.9798018292682927,0.7072902338376892,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,1714,2075,53,2571,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.882367+00:00,42,val,phase5_xgb_raw,0.07,threshold_sweep,0.711523467955715,0.7094248713627563,0.5892939547761883,0.9733231707317073,0.7341189997125611,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,2009,1780,70,2554,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.892540+00:00,42,val,phase5_xgb_raw,0.08,threshold_sweep,0.7442694526742554,0.7437704767863164,0.6208251473477406,0.9634146341463414,0.7550776583034647,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,2245,1544,96,2528,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.902924+00:00,42,val,phase5_xgb_raw,0.09,threshold_sweep,0.7723374395758615,0.7723110812637421,0.6508553654743391,0.9569359756097561,0.7747608762727554,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,2442,1347,113,2511,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.913502+00:00,42,val,phase5_xgb_raw,0.1,threshold_sweep,0.7947918290971464,0.7947346864122007,0.6776208582292232,0.9508384146341463,0.7913098636219473,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,2602,1187,129,2495,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.923493+00:00,42,val,phase5_xgb_raw,0.11,threshold_sweep,0.8133478871043194,0.8130405807315815,0.7021819212241428,0.944359756097561,0.8054607508532423,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,2738,1051,146,2478,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.933475+00:00,42,val,phase5_xgb_raw,0.12,threshold_sweep,0.8247310151255263,0.8241424611055942,0.7194265652428321,0.9371189024390244,0.8139688844753393,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,2830,959,165,2459,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.943656+00:00,42,val,phase5_xgb_raw,0.13,threshold_sweep,0.8372056759706845,0.8361898928995685,0.7405602923264312,0.926829268292683,0.8232904536222072,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,2937,852,192,2432,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.953296+00:00,42,val,phase5_xgb_raw,0.14,threshold_sweep,0.8464057383439888,0.845049383478899,0.7569771088115397,0.9199695121951219,0.8305522105625323,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3014,775,210,2414,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.962881+00:00,42,val,phase5_xgb_raw,0.15,threshold_sweep,0.8537346015905193,0.852046557689553,0.7715850515463918,0.9127286585365854,0.8362430167597765,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3080,709,229,2395,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.972599+00:00,42,val,phase5_xgb_raw,0.16,threshold_sweep,0.8616871978793077,0.859727502992762,0.7865390960079182,0.9085365853658537,0.8431476569407604,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3142,647,240,2384,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.982024+00:00,42,val,phase5_xgb_raw,0.17,threshold_sweep,0.8688601278652737,0.86663695258659,0.801080715974333,0.9039634146341463,0.8494180841539839,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3200,589,252,2372,0.975,False,phase5_xgb_raw
2026-06-09T19:36:00.991713+00:00,42,val,phase5_xgb_raw,0.18,threshold_sweep,0.8750974582878528,0.8725880419040618,0.8155070958809276,0.8978658536585366,0.8547070560493379,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3256,533,268,2356,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.001281+00:00,42,val,phase5_xgb_raw,0.19,threshold_sweep,0.8799313893653516,0.8771966779008185,0.8273305084745762,0.8929115853658537,0.8588709677419355,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3300,489,281,2343,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.010894+00:00,42,val,phase5_xgb_raw,0.2,threshold_sweep,0.8849212537034149,0.8820001890871578,0.8392086330935252,0.8891006097560976,0.8634344929681718,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3342,447,291,2333,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.020728+00:00,42,val,phase5_xgb_raw,0.21,threshold_sweep,0.8877280523935756,0.8845439017027859,0.8494860499265786,0.881859756097561,0.8653702318623785,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3379,410,310,2314,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.030444+00:00,42,val,phase5_xgb_raw,0.22,threshold_sweep,0.891470450647123,0.8881123971755114,0.8599701269604182,0.8776676829268293,0.8687287815918522,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3414,375,321,2303,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.042092+00:00,42,val,phase5_xgb_raw,0.23,threshold_sweep,0.8927179167316388,0.8891726298486649,0.8663890991672974,0.8723323170731707,0.8693505507026206,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3436,353,335,2289,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.051814+00:00,42,val,phase5_xgb_raw,0.24,threshold_sweep,0.8941213160767192,0.8903324597812833,0.8744705429341548,0.8654725609756098,0.8699482857690097,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3463,326,353,2271,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.061605+00:00,42,val,phase5_xgb_raw,0.25,threshold_sweep,0.8958365819429285,0.8919052939579378,0.8811379579111458,0.8616615853658537,0.8712909441233141,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3484,305,363,2261,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.071580+00:00,42,val,phase5_xgb_raw,0.26,threshold_sweep,0.8969281147668797,0.8928303756886811,0.8871794871794871,0.8570884146341463,0.8718743942624539,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3503,286,375,2249,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.082897+00:00,42,val,phase5_xgb_raw,0.27,threshold_sweep,0.8983315141119601,0.8941337619354341,0.892515923566879,0.854420731707317,0.8730529595015576,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3519,270,382,2242,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.092715+00:00,42,val,phase5_xgb_raw,0.28,threshold_sweep,0.8994230469359115,0.895099117162188,0.8978689183755528,0.8509908536585366,0.8738016043827039,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3535,254,391,2233,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.102155+00:00,42,val,phase5_xgb_raw,0.29,threshold_sweep,0.9023857788866365,0.8980329757904713,0.9054383116883117,0.8502286585365854,0.8769654088050315,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3556,233,393,2231,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.111728+00:00,42,val,phase5_xgb_raw,0.3,threshold_sweep,0.9030095119288944,0.8985191049032574,0.9102459016393443,0.8464176829268293,0.877172195892575,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3570,219,403,2221,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.121348+00:00,42,val,phase5_xgb_raw,0.31,threshold_sweep,0.9041010447528458,0.8995011617644755,0.9155978485726107,0.8433689024390244,0.8780003967466773,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3585,204,411,2213,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.131617+00:00,42,val,phase5_xgb_raw,0.32,threshold_sweep,0.9044129112739747,0.8996294773739308,0.9208874005860193,0.8384146341463414,0.8777179333732296,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3600,189,424,2200,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.141019+00:00,42,val,phase5_xgb_raw,0.33,threshold_sweep,0.9055044440979261,0.9006685453946526,0.9250210614995787,0.836890243902439,0.8787515006002401,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3611,178,428,2196,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.150629+00:00,42,val,phase5_xgb_raw,0.34,threshold_sweep,0.9055044440979261,0.9005236189079042,0.9286321155480034,0.833079268292683,0.8782643631980716,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3621,168,438,2186,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.160155+00:00,42,val,phase5_xgb_raw,0.35,threshold_sweep,0.9069078434430063,0.9018484625422554,0.9344192027432491,0.8307926829268293,0.8795642525721202,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3636,153,444,2180,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.169666+00:00,42,val,phase5_xgb_raw,0.36,threshold_sweep,0.9072197099641354,0.9021186599698798,0.9363440860215054,0.8296493902439024,0.8797736916548797,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3641,148,447,2177,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.179381+00:00,42,val,phase5_xgb_raw,0.37,threshold_sweep,0.9073756432246999,0.9022168635854448,0.9382556131260794,0.828125,0.879757085020243,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3646,143,451,2173,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.189180+00:00,42,val,phase5_xgb_raw,0.38,threshold_sweep,0.9087790425697801,0.9035885067558755,0.9430682312038244,0.8269817073170732,0.8812182741116751,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3658,131,454,2170,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.198628+00:00,42,val,phase5_xgb_raw,0.39,threshold_sweep,0.9086231093092156,0.9032972544786178,0.9461471103327496,0.8235518292682927,0.8806030969845151,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3666,123,463,2161,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.208188+00:00,42,val,phase5_xgb_raw,0.4,threshold_sweep,0.9087790425697801,0.903379654944061,0.9485261768587769,0.8216463414634146,0.8805391055748417,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3672,117,468,2156,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.218116+00:00,42,val,phase5_xgb_raw,0.41,threshold_sweep,0.9087790425697801,0.9032886731043699,0.9509066784608581,0.819359756097561,0.8802456499488229,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3678,111,474,2150,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.227866+00:00,42,val,phase5_xgb_raw,0.42,threshold_sweep,0.9092468423514736,0.9037008778151057,0.9537777777777777,0.8178353658536586,0.8805908904390645,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3685,104,478,2146,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.237433+00:00,42,val,phase5_xgb_raw,0.43,threshold_sweep,0.9092468423514736,0.9036548803981792,0.9549910873440285,0.8166920731707317,0.8804437140509449,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3688,101,481,2143,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.247077+00:00,42,val,phase5_xgb_raw,0.44,threshold_sweep,0.9090909090909091,0.9034353004743418,0.9561913276709879,0.8151676829268293,0.880065830076116,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3691,98,485,2139,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.256600+00:00,42,val,phase5_xgb_raw,0.45,threshold_sweep,0.9094027756120381,0.9036891078270388,0.958688819039066,0.8136432926829268,0.8802308802308803,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3697,92,489,2135,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.266308+00:00,42,val,phase5_xgb_raw,0.46,threshold_sweep,0.909714642133167,0.9039428271119276,0.9612088407758231,0.8121189024390244,0.8803966122701921,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3703,86,493,2131,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.275943+00:00,42,val,phase5_xgb_raw,0.47,threshold_sweep,0.9092468423514736,0.9033583561967319,0.9628286491387126,0.8094512195121951,0.8795031055900621,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3707,82,500,2124,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.286171+00:00,42,val,phase5_xgb_raw,0.48,threshold_sweep,0.9092468423514736,0.9032947752585756,0.9645131938125568,0.8079268292682927,0.879303193695562,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3711,78,504,2120,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.295959+00:00,42,val,phase5_xgb_raw,0.49,threshold_sweep,0.9090909090909091,0.9030403785875916,0.9666209419295839,0.805640243902439,0.8788193722718769,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3716,73,510,2114,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.305842+00:00,42,val,phase5_xgb_raw,0.5,threshold_sweep,0.9086231093092156,0.9024846015671724,0.9674311926605504,0.803734756097561,0.8780183180682765,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3718,71,515,2109,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.315956+00:00,42,val,phase5_xgb_raw,0.51,threshold_sweep,0.9081553095275222,0.9019279263181703,0.9682466635987115,0.801829268292683,0.8772149259954138,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3720,69,520,2104,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.325930+00:00,42,val,phase5_xgb_raw,0.52,threshold_sweep,0.9076875097458288,0.9013869684890967,0.9686346863468634,0.8003048780487805,0.8764607679465777,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3721,68,524,2100,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.337974+00:00,42,val,phase5_xgb_raw,0.53,threshold_sweep,0.9079993762669577,0.9016869639471492,0.9699630314232902,0.7999237804878049,0.8767752715121137,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3724,65,525,2099,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.353125+00:00,42,val,phase5_xgb_raw,0.54,threshold_sweep,0.9079993762669577,0.9016370335384578,0.9712696941612604,0.7987804878048781,0.876620660811376,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3727,62,528,2096,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.368785+00:00,42,val,phase5_xgb_raw,0.55,threshold_sweep,0.9076875097458288,0.9012364332300873,0.9725581395348837,0.796875,0.8759949727691663,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3730,59,533,2091,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.380612+00:00,42,val,phase5_xgb_raw,0.56,threshold_sweep,0.9073756432246999,0.9008689175769613,0.972972972972973,0.7957317073170732,0.8754716981132076,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3731,58,536,2088,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.392204+00:00,42,val,phase5_xgb_raw,0.57,threshold_sweep,0.9072197099641354,0.9006594913157582,0.9738439981317142,0.7945884146341463,0.8751311647429171,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3733,56,539,2085,0.975,False,phase5_xgb_raw
2026-06-09T19:36:01.402255+00:00,42,val,phase5_xgb_raw,0.58,threshold_sweep,0.9069078434430063,0.9002569362269138,0.9751523675574308,0.7926829268292683,0.8745007357578306,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3736,53,544,2080,0.975,True,phase5_xgb_raw
2026-06-09T19:36:01.412112+00:00,42,val,phase5_xgb_raw,0.59,threshold_sweep,0.9064400436613129,0.899695002737155,0.9760112888052681,0.7907774390243902,0.8736842105263158,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3738,51,549,2075,0.975,True,phase5_xgb_raw
2026-06-09T19:36:01.421886+00:00,42,val,phase5_xgb_raw,0.6,threshold_sweep,0.906751910182442,0.8999946280974495,0.9773798303487277,0.7903963414634146,0.8739991571849979,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3741,48,550,2074,0.975,True,phase5_xgb_raw
2026-06-09T19:36:01.434200+00:00,42,val,phase5_xgb_raw,0.61,threshold_sweep,0.9064400436613129,0.8996252132031635,0.97780925401322,0.7892530487804879,0.873471109236609,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3742,47,553,2071,0.975,True,phase5_xgb_raw
2026-06-09T19:36:01.446027+00:00,42,val,phase5_xgb_raw,0.62,threshold_sweep,0.9064400436613129,0.8996076982564019,0.9782608695652174,0.7888719512195121,0.8734177215189873,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3743,46,554,2070,0.975,True,phase5_xgb_raw
2026-06-09T19:36:01.456690+00:00,42,val,phase5_xgb_raw,0.63,threshold_sweep,0.9064400436613129,0.8995901562341471,0.978713339640492,0.7884908536585366,0.8733642887294217,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3744,45,555,2069,0.975,True,phase5_xgb_raw
2026-06-09T19:36:01.466555+00:00,42,val,phase5_xgb_raw,0.64,threshold_sweep,0.9064400436613129,0.8995549908623705,0.9796208530805687,0.7877286585365854,0.8732572877059569,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3746,43,557,2067,0.975,True,phase5_xgb_raw
2026-06-09T19:36:01.476376+00:00,42,val,phase5_xgb_raw,0.65,threshold_sweep,0.9059722438796195,0.899026188300551,0.9795918367346939,0.7865853658536586,0.8725428027901078,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3746,43,560,2064,0.975,True,phase5_xgb_raw
2026-06-09T19:36:01.486053+00:00,42,val,phase5_xgb_raw,0.66,threshold_sweep,0.906128177140184,0.8991670459042549,0.9805133079847909,0.786204268292683,0.872673434856176,3789,2624,0.9546650807214722,0.9544006682885638,0.0706103767476339,3748,41,561,2063,0.975,True,phase5_xgb_raw
