generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,target_precision_fake,target_met,selection_rule,candidate_name,candidate_type,candidate_config
2026-06-01T08:39:51.835991+00:00,42,val_calibration,blend_dl06_xgb01_lgbm03,0.75,threshold_sweep,0.7716289945440374,0.7275619585848432,0.9793388429752066,0.4514285714285714,0.6179921773142112,1516,1050,0.9073551953763037,0.8999072100286147,0.12794016332216504,1506,10,576,474,0.975,True,precision_target_then_macro_f1,blend_dl06_xgb01_lgbm03,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.6, ""lightgbm_prob"": 0.3, ""xgboost_prob"": 0.1}}"
2026-06-01T08:39:52.908497+00:00,42,val_calibration,blend_dl06_xgb02_lgbm02,0.74,threshold_sweep,0.7724084177708496,0.7290978509241315,0.9755102040816327,0.4552380952380952,0.6207792207792208,1516,1050,0.9062231436110064,0.8984855615857879,0.1288149309226609,1504,12,572,478,0.975,True,precision_target_then_macro_f1,blend_dl06_xgb02_lgbm02,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.6, ""lightgbm_prob"": 0.2, ""xgboost_prob"": 0.2}}"
2026-06-01T08:39:53.977370+00:00,42,val_calibration,blend_dl06_xgb03_lgbm01,0.74,threshold_sweep,0.7708495713172252,0.7268362416573971,0.9753086419753086,0.4514285714285714,0.6171875,1516,1050,0.9047524814675211,0.8970384044001579,0.12974855566487092,1504,12,576,474,0.975,True,precision_target_then_macro_f1,blend_dl06_xgb03_lgbm01,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.6, ""lightgbm_prob"": 0.1, ""xgboost_prob"": 0.3}}"
2026-06-01T08:39:55.005197+00:00,42,val_calibration,blend_dl06_xgb04_lgbm00,0.74,threshold_sweep,0.7700701480904131,0.7257023132509515,0.9752066115702479,0.44952380952380955,0.6153846153846154,1516,1050,0.9030820454831009,0.8951691048360851,0.13074103836079828,1504,12,578,472,0.975,True,precision_target_then_macro_f1,blend_dl06_xgb04_lgbm00,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.6, ""lightgbm_prob"": 0.0, ""xgboost_prob"": 0.4}}"
2026-06-01T08:39:56.096139+00:00,42,val_calibration,blend_dl07_xgb00_lgbm03,0.73,threshold_sweep,0.7720187061574435,0.7283312053265624,0.9774127310061602,0.4533333333333333,0.6193884189980482,1516,1050,0.9024230430958663,0.8940011991466607,0.13461017429148314,1505,11,574,476,0.975,True,precision_target_then_macro_f1,blend_dl07_xgb00_lgbm03,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.7, ""lightgbm_prob"": 0.3, ""xgboost_prob"": 0.0}}"
2026-06-01T08:39:56.950462+00:00,42,val_calibration,blend_dl07_xgb01_lgbm02,0.73,threshold_sweep,0.7700701480904131,0.7254968088192632,0.9771784232365145,0.44857142857142857,0.6148825065274152,1516,1050,0.9011703731624576,0.8926734771398891,0.13552063482826654,1505,11,579,471,0.975,True,precision_target_then_macro_f1,blend_dl07_xgb01_lgbm02,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.7, ""lightgbm_prob"": 0.2, ""xgboost_prob"": 0.1}}"
2026-06-01T08:39:57.676945+00:00,42,val_calibration,blend_dl07_xgb02_lgbm01,0.72,threshold_sweep,0.7720187061574435,0.7285332265630213,0.9754601226993865,0.4542857142857143,0.6198830409356725,1516,1050,0.8995910290237465,0.8905284920079641,0.1364899523353288,1504,12,573,477,0.975,True,precision_target_then_macro_f1,blend_dl07_xgb02_lgbm01,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.7, ""lightgbm_prob"": 0.1, ""xgboost_prob"": 0.2}}"
2026-06-01T08:39:58.400145+00:00,42,val_calibration,blend_dl07_xgb03_lgbm00,0.72,threshold_sweep,0.7700701480904131,0.7257023132509515,0.9752066115702479,0.44952380952380955,0.6153846153846154,1516,1050,0.8976586254554593,0.8877519233416477,0.13751812696907287,1504,12,578,472,0.975,True,precision_target_then_macro_f1,blend_dl07_xgb03_lgbm00,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.7, ""lightgbm_prob"": 0.0, ""xgboost_prob"": 0.3}}"
2026-06-01T08:39:59.139027+00:00,42,val_calibration,blend_dl08_xgb00_lgbm02,0.71,threshold_sweep,0.769680436477007,0.7251345639063689,0.9751552795031055,0.44857142857142857,0.6144814090019569,1516,1050,0.893180675964317,0.8835647966868001,0.14308678379671194,1504,12,579,471,0.975,True,precision_target_then_macro_f1,blend_dl08_xgb00_lgbm02,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.8, ""lightgbm_prob"": 0.2, ""xgboost_prob"": 0.0}}"
2026-06-01T08:39:59.880297+00:00,42,val_calibration,blend_dl08_xgb01_lgbm01,0.72,threshold_sweep,0.765003897116134,0.7180654964234741,0.976545842217484,0.4361904761904762,0.6030283080974326,1516,1050,0.8914650081668551,0.880598849567698,0.14409179375189993,1505,11,592,458,0.975,True,precision_target_then_macro_f1,blend_dl08_xgb01_lgbm01,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.8, ""lightgbm_prob"": 0.1, ""xgboost_prob"": 0.1}}"
2026-06-01T08:40:00.614457+00:00,42,val_calibration,blend_dl08_xgb02_lgbm00,0.7,threshold_sweep,0.7716289945440374,0.7279680843596429,0.9754098360655737,0.4533333333333333,0.6189856957087126,1516,1050,0.8892555597436863,0.8786040308305304,0.14515566164692975,1504,12,574,476,0.975,True,precision_target_then_macro_f1,blend_dl08_xgb02_lgbm00,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.8, ""lightgbm_prob"": -0.0, ""xgboost_prob"": 0.2}}"
2026-06-01T08:40:01.361203+00:00,42,val_calibration,blend_dl09_xgb00_lgbm01,0.72,threshold_sweep,0.7583787996882307,0.7079809104258443,0.9777777777777777,0.41904761904761906,0.5866666666666667,1516,1050,0.8779564015579846,0.8668371267831027,0.15255407952870825,1506,10,610,440,0.975,True,precision_target_then_macro_f1,blend_dl09_xgb00_lgbm01,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.9, ""lightgbm_prob"": 0.1, ""xgboost_prob"": 0.0}}"
2026-06-01T08:40:02.126857+00:00,42,val_calibration,blend_dl09_xgb01_lgbm00,0.72,threshold_sweep,0.7564302416212003,0.7052794263446656,0.9753914988814317,0.41523809523809524,0.58249832999332,1516,1050,0.8752148511119487,0.8645107027581137,0.15365363956653968,1505,11,614,436,0.975,True,precision_target_then_macro_f1,blend_dl09_xgb01_lgbm00,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 0.9, ""lightgbm_prob"": -0.0, ""xgboost_prob"": 0.1}}"
2026-06-01T08:40:02.876743+00:00,42,val_calibration,blend_dl10_xgb00_lgbm00,0.72,threshold_sweep,0.7540919719407638,0.7017450302842414,0.9750566893424036,0.4095238095238095,0.5767940979208585,1516,1050,0.8528722201281568,0.8454661409305397,0.16301206416262148,1505,11,620,430,0.975,True,precision_target_then_macro_f1,blend_dl10_xgb00_lgbm00,weighted_blend,"{""type"": ""weighted_blend"", ""weights"": {""dl_pso_prob"": 1.0, ""lightgbm_prob"": 0.0, ""xgboost_prob"": 0.0}}"
