generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,probability_path
2026-06-10T09:13:23.071629+00:00,123,train,phase5_cnn_bilstm_sequence,0.5,default_0.5,0.9815526518063028,0.9808922355836438,0.9826646854878652,0.9720725134737873,0.9773399014778326,17677,12246,0.9963395611624499,0.9952096037197681,0.015662591842645283,17467,210,342,11904,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/seed_123/phase5_cnn_bilstm_sequence_train_prob.npy
2026-06-10T09:13:23.102670+00:00,123,val,phase5_cnn_bilstm_sequence,0.5,default_0.5,0.9370029627319507,0.9342466740773452,0.9483037156704361,0.8948170731707317,0.9207843137254902,3789,2624,0.9723206900269716,0.9693845135983727,0.053612529678157814,3661,128,276,2348,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/seed_123/phase5_cnn_bilstm_sequence_val_prob.npy
2026-06-10T09:13:23.135799+00:00,123,test,phase5_cnn_bilstm_sequence,0.5,default_0.5,0.9331046312178388,0.9302654434425637,0.9398797595190381,0.8936737804878049,0.916194569251807,3789,2624,0.9704296857398503,0.9682668222713829,0.05553602445036198,3639,150,279,2345,/content/drive/MyDrive/BaoMatCuoiKy/Fake_reviews/artifacts/predictions/seed_123/phase5_cnn_bilstm_sequence_test_prob.npy
